state,state_fips,county_name,county_fips,year,market_or_full_value,assessed_value,net_assessed_value,county_taxable_value,school_taxable_value,market_or_full_value_growth_since_2000,assessed_value_growth_since_2000,net_assessed_value_growth_since_2000,county_taxable_value_growth_since_2000,school_taxable_value_growth_since_2000,market_or_full_value_index_2000_100,assessed_value_index_2000_100,net_assessed_value_index_2000_100,county_taxable_value_index_2000_100,school_taxable_value_index_2000_100
FL,12,Bradford,12007,2020,1807058203.0,1465031218.0,,1033358392.0,1140273755.0,0.8713903645166057,,,1.1692889616820232,1.3937322125286538,187.13903645166056,,,216.92889616820233,239.37322125286536
FL,12,Bradford,12007,2021,1970236013.0,1531613969.0,,1086979460.0,1203053001.0,1.0403773848737585,,,1.2818535780111868,1.5255222346786073,204.03773848737586,,,228.18535780111867,252.55222346786073
FL,12,Bradford,12007,2022,2285092584.0,1698738994.0,,1236181984.0,1390703803.0,1.366443004783478,,,1.5950686163502734,1.9194502431805973,236.6443004783478,,,259.50686163502735,291.9450243180597
FL,12,Brevard,12009,2000,31698283999.0,,,16890838990.0,16924946890.0,0.0,,,0.0,0.0,100.0,,,100.0,100.0
FL,12,Brevard,12009,2001,34421051462.0,,,18196157723.0,18291203593.0,0.08589636786287547,,,0.07727968597491208,0.08072443074000102,108.58963678628754,,,107.72796859749121,108.0724430740001
FL,12,Brevard,12009,2002,37898905747.0,,,19575065710.0,19695633660.0,0.1956137987846791,,,0.15891612735099558,0.16370431103905214,119.5613798784679,,,115.89161273509956,116.37043110390522
FL,12,Brevard,12009,2003,41975539936.0,,,21892096229.0,22061374161.0,0.32422120823083733,,,0.2960928845488924,0.30348262268609094,132.42212082308373,,,129.60928845488922,130.3482622686091
FL,12,Brevard,12009,2004,46686943274.0,,,25115183430.0,25292514430.0,0.4728539650749819,,,0.48691154091689093,0.49439254340844796,147.28539650749818,,,148.6911540916891,149.4392543408448
FL,12,Brevard,12009,2005,59557484958.0,,,30858069780.0,31028487900.0,0.8788867233279531,,,0.8269116056502057,0.833298981773053,187.88867233279532,,,182.69116056502057,183.3298981773053
FL,12,Brevard,12009,2006,72575843188.0,,,39135283631.0,39311747501.0,1.2895827165372604,,,1.3169532108008095,1.322710242844372,228.95827165372603,,,231.69532108008096,232.2710242844372
FL,12,Brevard,12009,2007,71367902076.0,,,40682735273.0,40927287793.0,1.2514752558293525,,,1.4085680585248417,1.4181634399799288,225.14752558293526,,,240.85680585248417,241.81634399799287
FL,12,Brevard,12009,2008,68541534744.0,,,38013415731.0,41482005385.0,1.162310576375753,,,1.2505344911229894,1.4509385851904435,216.2310576375753,,,225.05344911229895,245.09385851904435
FL,12,Brevard,12009,2009,59186483459.0,,,33330608859.0,36755456749.0,0.867182572434116,,,0.9732950434690042,1.1716733876852952,186.7182572434116,,,197.32950434690042,217.1673387685295
FL,12,Brevard,12009,2010,51669459081.0,49414869478.0,,29089009692.0,32400672520.0,0.630039628726591,,,0.7221767201275062,0.9143736598159571,163.00396287265912,,,172.21767201275063,191.43736598159572
FL,12,Brevard,12009,2011,43752659362.0,42789931256.0,,24922195924.0,27855385828.0,0.3802847928102444,,,0.47548596838528034,0.6458182119589504,138.02847928102443,,,147.54859683852803,164.58182119589503
FL,12,Brevard,12009,2012,43002295084.0,42114415744.0,,24626876502.0,27461382568.0,0.35661271396762717,,,0.45800196879385435,0.6225387734732206,135.66127139676271,,,145.80019687938542,162.25387734732206
FL,12,Brevard,12009,2013,45463019488.0,43322075818.0,,25745155761.0,28719897126.0,0.43424229177308904,,,0.5242082276814126,0.6968973263348301,143.42422917730892,,,152.42082276814125,169.689732633483
FL,12,Brevard,12009,2014,49719790258.0,45773062871.0,,27990267285.0,31239850632.0,0.5685325508336203,,,0.6571271149746483,0.8457872178291959,156.85325508336203,,,165.71271149746482,184.5787217829196
FL,12,Brevard,12009,2015,53424677382.0,47678128049.0,,29684313125.0,33176571442.0,0.6854122886805296,,,0.7574208801927607,0.9602171668616681,168.54122886805297,,,175.74208801927605,196.02171668616683
FL,12,Brevard,12009,2016,58247872830.0,50557206710.0,,31955961369.0,35861069662.0,0.8375718014210982,,,0.891910839237714,1.1188290808279162,183.75718014210983,,,189.1910839237714,211.88290808279163
FL,12,Brevard,12009,2017,63619870438.0,53645296948.0,,34478856166.0,,1.00704462235265,,,1.041275521388414,,200.704462235265,,,204.1275521388414,
