state,state_fips,county_name,county_fips,year,market_or_full_value,assessed_value,net_assessed_value,county_taxable_value,school_taxable_value,market_or_full_value_growth_since_2000,assessed_value_growth_since_2000,net_assessed_value_growth_since_2000,county_taxable_value_growth_since_2000,school_taxable_value_growth_since_2000,market_or_full_value_index_2000_100,assessed_value_index_2000_100,net_assessed_value_index_2000_100,county_taxable_value_index_2000_100,school_taxable_value_index_2000_100
CA,06,Glenn,06021,2001,,,,,,,,,,,,,,,
CA,06,Glenn,06021,2002,,,1659599000.0,1659599000.0,,,,,,,,,,,
CA,06,Glenn,06021,2003,,,,,,,,,,,,,,,
CA,06,Glenn,06021,2004,,,,,,,,,,,,,,,
CA,06,Glenn,06021,2005,,,,,,,,,,,,,,,
CA,06,Glenn,06021,2006,,,,,,,,,,,,,,,
CA,06,Glenn,06021,2007,,,,,,,,,,,,,,,
CA,06,Glenn,06021,2008,,,,,,,,,,,,,,,
CA,06,Glenn,06021,2009,,,,,,,,,,,,,,,
CA,06,Glenn,06021,2010,,,,,,,,,,,,,,,
CA,06,Glenn,06021,2011,,,,,,,,,,,,,,,
CA,06,Glenn,06021,2012,,,,,,,,,,,,,,,
CA,06,Glenn,06021,2013,,,2704318000.0,2704318000.0,,,,,,,,,,,
CA,06,Glenn,06021,2014,,,2774998000.0,2774998000.0,,,,,,,,,,,
CA,06,Glenn,06021,2015,,,2957463000.0,2957463000.0,,,,,,,,,,,
CA,06,Glenn,06021,2016,,,3068024000.0,3068024000.0,,,,,,,,,,,
CA,06,Glenn,06021,2017,,,3183760000.0,3183760000.0,,,,,,,,,,,
CA,06,Glenn,06021,2018,,,3336227000.0,3336227000.0,,,,,,,,,,,
CA,06,Glenn,06021,2019,,,3654989000.0,3654989000.0,,,,,,,,,,,
CA,06,Glenn,06021,2020,,,3878725000.0,3878725000.0,,,,,,,,,,,
CA,06,Glenn,06021,2021,,,4043227000.0,4043227000.0,,,,,,,,,,,
CA,06,Glenn,06021,2022,,,4341625000.0,4341625000.0,,,,,,,,,,,
CA,06,Humboldt,06023,2000,,,,,,,,,,,,,,,
CA,06,Humboldt,06023,2001,,,,,,,,,,,,,,,
CA,06,Humboldt,06023,2002,,,6997526000.0,6997526000.0,,,,,,,,,,,
CA,06,Humboldt,06023,2003,,,,,,,,,,,,,,,
CA,06,Humboldt,06023,2004,,,,,,,,,,,,,,,
CA,06,Humboldt,06023,2005,,,,,,,,,,,,,,,
CA,06,Humboldt,06023,2006,,,,,,,,,,,,,,,
CA,06,Humboldt,06023,2007,,,,,,,,,,,,,,,
CA,06,Humboldt,06023,2008,,,,,,,,,,,,,,,
CA,06,Humboldt,06023,2009,,,,,,,,,,,,,,,
CA,06,Humboldt,06023,2010,,,,,,,,,,,,,,,
CA,06,Humboldt,06023,2011,,,,,,,,,,,,,,,
CA,06,Humboldt,06023,2012,,,,,,,,,,,,,,,
CA,06,Humboldt,06023,2013,,,11825236000.0,11825236000.0,,,,,,,,,,,
CA,06,Humboldt,06023,2014,,,12063384000.0,12063384000.0,,,,,,,,,,,
CA,06,Humboldt,06023,2015,,,12487456000.0,12487456000.0,,,,,,,,,,,
CA,06,Humboldt,06023,2016,,,12840299000.0,12840299000.0,,,,,,,,,,,
CA,06,Humboldt,06023,2017,,,13417978000.0,13417978000.0,,,,,,,,,,,
CA,06,Humboldt,06023,2018,,,14045401000.0,14045401000.0,,,,,,,,,,,
CA,06,Humboldt,06023,2019,,,14652059000.0,14652059000.0,,,,,,,,,,,
CA,06,Humboldt,06023,2020,,,15293820000.0,15293820000.0,,,,,,,,,,,
CA,06,Humboldt,06023,2021,,,15828976000.0,15828976000.0,,,,,,,,,,,
CA,06,Humboldt,06023,2022,,,16582964000.0,16582964000.0,,,,,,,,,,,
CA,06,Imperial,06025,2000,,,,,,,,,,,,,,,
CA,06,Imperial,06025,2001,,,,,,,,,,,,,,,
CA,06,Imperial,06025,2002,,,6696272000.0,6696272000.0,,,,,,,,,,,
CA,06,Imperial,06025,2003,,,,,,,,,,,,,,,
CA,06,Imperial,06025,2004,,,,,,,,,,,,,,,
CA,06,Imperial,06025,2005,,,,,,,,,,,,,,,
CA,06,Imperial,06025,2006,,,,,,,,,,,,,,,
CA,06,Imperial,06025,2007,,,,,,,,,,,,,,,
CA,06,Imperial,06025,2008,,,,,,,,,,,,,,,
CA,06,Imperial,06025,2009,,,,,,,,,,,,,,,
CA,06,Imperial,06025,2010,,,,,,,,,,,,,,,
CA,06,Imperial,06025,2011,,,,,,,,,,,,,,,
CA,06,Imperial,06025,2012,,,,,,,,,,,,,,,
CA,06,Imperial,06025,2013,,,11352915000.0,11352915000.0,,,,,,,,,,,
CA,06,Imperial,06025,2014,,,11768889000.0,11768889000.0,,,,,,,,,,,
CA,06,Imperial,06025,2015,,,12520325000.0,12520325000.0,,,,,,,,,,,
CA,06,Imperial,06025,2016,,,12807550000.0,12807550000.0,,,,,,,,,,,
CA,06,Imperial,06025,2017,,,13099622000.0,13099622000.0,,,,,,,,,,,
CA,06,Imperial,06025,2018,,,13599651000.0,13599651000.0,,,,,,,,,,,
CA,06,Imperial,06025,2019,,,14193242000.0,14193242000.0,,,,,,,,,,,
CA,06,Imperial,06025,2020,,,14636623000.0,14636623000.0,,,,,,,,,,,
CA,06,Imperial,06025,2021,,,14970106000.0,14970106000.0,,,,,,,,,,,
CA,06,Imperial,06025,2022,,,15799670000.0,15799670000.0,,,,,,,,,,,
CA,06,Inyo,06027,2000,,,,,,,,,,,,,,,
CA,06,Inyo,06027,2001,,,,,,,,,,,,,,,
